id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
369,0,fe80::6dd3:1409:3456:8562,08:00:27:5b:df:e1,08:00:27,546,ff02::1:2,33:33:00:01:00:02,33:33:00,547,17,6,0,0,31606297,31669314,63017,7,1022,31606297,31669314,63017,7,1022,0,0,0,0,0,146,146.0,0.0,146,146,146.0,0.0,146,0,0.0,0.0,0,998,10502.833333333332,11863.853124793255,32007,998,10502.833333333332,11863.853124793255,32007,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCPV6,Network,0,6,,,,,
370,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49326,194.94.127.98,52:54:00:12:35:02,52:54:00,13606,6,4,0,0,66814040,66823047,9007,3,194,66814040,66823047,9007,3,194,0,0,0,0,0,62,64.66666666666667,2.309401076758505,66,62,64.66666666666667,2.309401076758505,66,0,0.0,0.0,0,2998,4503.5,2129.0985181526944,6009,2998,4503.5,2129.0985181526944,6009,0,0.0,0.0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
371,0,fe80::6dd3:1409:3456:8562,08:00:27:5b:df:e1,08:00:27,546,ff02::1:2,33:33:00:01:00:02,33:33:00,547,17,6,0,0,32033321,32096337,63016,7,1022,32033321,32096337,63016,7,1022,0,0,0,0,0,146,146.0,0.0,146,146,146.0,0.0,146,0,0.0,0.0,0,997,10502.666666666666,11863.23778176374,32005,997,10502.666666666666,11863.23778176374,32005,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCPV6,Network,0,6,,,,,
372,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,15311,66.36.230.86,52:54:00:12:35:02,52:54:00,19347,17,4,0,0,36392001,36408588,16587,2,460,36392001,36408588,16587,2,460,0,0,0,0,0,174,230.0,79.19595949289332,286,174,230.0,79.19595949289332,286,0,0.0,0.0,0,16587,16587.0,0.0,16587,16587,16587.0,0.0,16587,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
373,0,fe80::6dd3:1409:3456:8562,08:00:27:5b:df:e1,08:00:27,546,ff02::1:2,33:33:00:01:00:02,33:33:00,547,17,6,0,0,32460345,32523361,63016,7,1022,32460345,32523361,63016,7,1022,0,0,0,0,0,146,146.0,0.0,146,146,146.0,0.0,146,0,0.0,0.0,0,997,10502.666666666668,11863.440051969186,32006,997,10502.666666666668,11863.440051969186,32006,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCPV6,Network,0,6,,,,,
374,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,15311,66.235.184.138,52:54:00:12:35:02,52:54:00,15081,17,4,0,0,32450878,32467271,16393,2,464,32450878,32467271,16393,2,464,0,0,0,0,0,216,232.0,22.62741699796952,248,216,232.0,22.62741699796952,248,0,0.0,0.0,0,16393,16393.0,0.0,16393,16393,16393.0,0.0,16393,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
375,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49328,173.194.70.94,52:54:00:12:35:02,52:54:00,80,6,4,0,0,66851309,66851452,143,7,1994,66851309,66851452,143,4,488,66851355,66851451,96,3,1506,54,284.85714285714283,498.3798513086943,1394,54,122.0,128.12493902437572,314,54,502.0,772.4972491860408,1394,0,23.83333333333333,39.811639838954974,96,0,47.66666666666667,48.52147290976782,97,0,48.0,67.88225099390856,96,2,0,0,0,6,2,1,0,1,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,HTTP.Google,Web,0,6,www.google.cz,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
376,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49337,173.194.70.106,52:54:00:12:35:02,52:54:00,80,6,4,0,0,72471252,72473174,1922,11,1872,72471252,72473174,1922,5,543,72471326,72473173,1847,6,1329,54,170.1818181818182,303.61186346446283,1055,54,108.6,115.49805193162352,315,54,221.5,408.33307482985015,1055,0,192.2,549.8350863870204,1754,1,480.5,850.5772549666882,1755,0,369.4,775.0027741885831,1754,2,0,0,0,10,2,0,4,1,0,0,0,4,1,0,1,1,0,0,0,6,1,0,3,HTTP.Google,Web,0,6,www.google.com,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
377,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49340,173.194.70.106,52:54:00:12:35:02,52:54:00,80,6,4,0,0,74341860,74343611,1751,11,1872,74341860,74343611,1751,5,543,74341934,74343611,1677,6,1329,54,170.1818181818182,303.61186346446283,1055,54,108.6,115.49805193162352,315,54,221.5,408.33307482985015,1055,0,175.1,493.2775756779003,1575,0,437.75,759.3867591682119,1575,0,335.4,694.3635935156739,1575,2,0,0,0,10,2,0,4,1,0,0,0,4,1,0,1,1,0,0,0,6,1,0,3,HTTP.Google,Web,0,6,www.google.com,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
378,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49343,173.194.70.106,52:54:00:12:35:02,52:54:00,80,6,4,0,0,74374315,74376180,1865,11,1872,74374315,74376180,1865,5,543,74374388,74376179,1791,6,1329,54,170.1818181818182,303.61186346446283,1055,54,108.6,115.49805193162352,315,54,221.5,408.33307482985015,1055,0,186.5,532.5400871713268,1699,0,466.25,823.4554733965077,1700,0,358.2,750.5575927269006,1699,2,0,0,0,10,2,0,4,1,0,0,0,4,1,0,1,1,0,0,0,6,1,0,3,HTTP.Google,Web,0,6,www.google.com,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
379,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49251,173.194.70.94,52:54:00:12:35:02,52:54:00,80,6,4,0,0,36425096,36425309,213,7,1994,36425096,36425309,213,4,488,36425165,36425308,143,3,1506,54,284.85714285714283,498.3798513086943,1394,54,122.0,128.12493902437572,314,54,502.0,772.4972491860408,1394,0,35.5,58.93301281964125,142,0,71.0,72.02083032012335,144,1,71.5,99.7020561473032,142,2,0,0,0,6,2,1,0,1,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,HTTP.Google,Web,0,6,www.google.cz,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
380,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49237,173.194.70.94,52:54:00:12:35:02,52:54:00,80,6,4,0,0,32484332,32484556,224,7,1994,32484332,32484556,224,4,488,32484405,32484554,149,3,1506,54,284.85714285714283,498.3798513086943,1394,54,122.0,128.12493902437572,314,54,502.0,772.4972491860408,1394,0,37.33333333333333,61.44157116046648,148,0,74.66666666666666,75.51379564909536,151,1,74.5,103.94469683442249,148,2,0,0,0,6,2,1,0,1,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,HTTP.Google,Web,0,6,www.google.cz,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
381,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,15311,195.169.125.228,52:54:00:12:35:02,52:54:00,29902,17,4,0,0,36425310,36425404,94,2,316,36425310,36425310,0,1,205,36425404,36425404,0,1,111,111,158.0,66.46803743153546,205,205,205.0,0.0,205,111,111.0,0.0,111,94,94.0,0.0,94,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
382,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,15311,194.94.127.98,52:54:00:12:35:02,52:54:00,25549,17,4,0,0,36425405,36425505,100,4,608,36425405,36425505,100,2,412,36425504,36425505,1,2,196,87,152.0,68.20068425854195,238,174,206.0,45.254833995939045,238,87,98.0,15.556349186104043,109,0,33.33333333333333,56.87119950672162,99,100,100.0,0.0,100,1,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
383,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,15311,66.235.168.5,52:54:00:12:35:02,52:54:00,11159,17,4,0,0,32519676,32535629,15953,2,257,32519676,32535629,15953,2,257,0,0,0,0,0,99,128.5,41.71930009000631,158,99,128.5,41.71930009000631,158,0,0.0,0.0,0,15953,15953.0,0.0,15953,15953,15953.0,0.0,15953,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
384,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49346,173.194.70.94,52:54:00:12:35:02,52:54:00,80,6,4,0,0,76215542,76215750,208,7,1994,76215542,76215750,208,4,488,76215615,76215749,134,3,1506,54,284.85714285714283,498.3798513086943,1394,54,122.0,128.12493902437572,314,54,502.0,772.4972491860408,1394,0,34.666666666666664,56.23047809388309,133,1,69.33333333333334,66.57577136866935,134,1,67.0,93.33809511662427,133,2,0,0,0,6,2,1,0,1,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,HTTP.Google,Web,0,6,www.google.cz,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
385,0,fe80::6dd3:1409:3456:8562,08:00:27:5b:df:e1,08:00:27,546,ff02::1:2,33:33:00:01:00:02,33:33:00,547,17,6,0,0,32887369,32950386,63017,7,1022,32887369,32950386,63017,7,1022,0,0,0,0,0,146,146.0,0.0,146,146,146.0,0.0,146,0,0.0,0.0,0,997,10502.833333333332,11863.465386077823,32006,997,10502.833333333332,11863.465386077823,32006,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCPV6,Network,0,6,,,,,
386,0,fe80::6dd3:1409:3456:8562,08:00:27:5b:df:e1,08:00:27,546,ff02::1:2,33:33:00:01:00:02,33:33:00,547,17,6,0,0,33314393,33377410,63017,7,1022,33314393,33377410,63017,7,1022,0,0,0,0,0,146,146.0,0.0,146,146,146.0,0.0,146,0,0.0,0.0,0,997,10502.833333333332,11863.87006700034,32007,997,10502.833333333332,11863.87006700034,32007,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCPV6,Network,0,6,,,,,
387,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49347,195.169.125.228,52:54:00:12:35:02,52:54:00,13606,6,4,0,0,76215843,76224845,9002,3,194,76215843,76224845,9002,3,194,0,0,0,0,0,62,64.66666666666667,2.309401076758505,66,62,64.66666666666667,2.309401076758505,66,0,0.0,0.0,0,3003,4501.0,2118.491916434896,5999,3003,4501.0,2118.491916434896,5999,0,0.0,0.0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
388,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49349,173.194.70.106,52:54:00:12:35:02,52:54:00,80,6,4,0,0,78089480,78089647,167,10,1818,78089480,78089647,167,5,543,78089553,78089647,94,5,1275,54,181.8,317.4470384524357,1055,54,108.6,115.49805193162352,315,54,255.0,447.2169495893464,1055,0,18.55555555555556,36.56539043655596,92,1,41.75,47.68909728648677,92,0,23.5,45.669099691877726,92,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,HTTP.Google,Web,0,6,www.google.com,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
389,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49352,173.194.70.106,52:54:00:12:35:02,52:54:00,80,6,4,0,0,78124258,78124425,167,10,1818,78124258,78124425,167,5,543,78124331,78124424,93,5,1275,54,181.8,317.4470384524357,1055,54,108.6,115.49805193162352,315,54,255.0,447.2169495893464,1055,0,18.55555555555556,36.56539043655596,92,0,41.75,48.19664580307085,92,0,23.25,45.835757511648765,92,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,HTTP.Google,Web,0,6,www.google.com,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
390,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,15311,66.36.230.86,52:54:00:12:35:02,52:54:00,19347,17,4,0,0,38284974,38326099,41125,5,857,38284974,38326099,41125,4,720,38326098,38326098,0,1,137,137,171.4,50.24738799181505,259,143,180.0,53.60348247393385,259,137,137.0,0.0,137,1,10281.25,11782.092467667477,21912,264,13708.333333333332,11737.010536475347,21912,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
391,0,fe80::6dd3:1409:3456:8562,08:00:27:5b:df:e1,08:00:27,546,ff02::1:2,33:33:00:01:00:02,33:33:00,547,17,6,0,0,33741417,33804433,63016,7,1022,33741417,33804433,63016,7,1022,0,0,0,0,0,146,146.0,0.0,146,146,146.0,0.0,146,0,0.0,0.0,0,997,10502.666666666668,11863.50755327726,32006,997,10502.666666666668,11863.50755327726,32006,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCPV6,Network,0,6,,,,,
392,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49254,173.194.70.106,52:54:00:12:35:02,52:54:00,80,6,4,0,0,38321710,38321892,182,10,1818,38321710,38321892,182,5,543,38321779,38321892,113,5,1275,54,181.8,317.4470384524357,1055,54,108.6,115.49805193162352,315,54,255.0,447.2169495893464,1055,0,20.22222222222222,40.9321932523099,111,0,45.5,54.592429267558096,111,0,28.25,55.168680728592136,111,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,HTTP.Google,Web,0,6,www.google.com,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
393,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49355,173.194.70.94,52:54:00:12:35:02,52:54:00,80,6,4,0,0,79978892,79979090,198,7,1994,79978892,79979090,198,4,488,79978965,79979089,124,3,1506,54,284.85714285714283,498.3798513086943,1394,54,122.0,128.12493902437572,314,54,502.0,772.4972491860408,1394,0,33.0,52.77499407863538,123,0,66.0,62.7933117457584,125,1,62.0,86.2670273047588,123,2,0,0,0,6,2,1,0,1,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,HTTP.Google,Web,0,6,www.google.cz,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
394,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,15311,66.148.64.18,52:54:00:12:35:02,52:54:00,24305,17,4,0,0,38322115,38353394,31279,11,1901,38322115,38353394,31279,7,1291,38322377,38330458,8081,4,610,95,172.8181818181818,74.98508942692298,280,95,184.42857142857144,76.5938577669192,280,110,152.5,78.38579803340228,270,1,3127.9,4381.2141252295705,12921,263,5213.166666666666,4858.950232989289,13180,260,2693.666666666667,4212.636506195774,7558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
395,0,fe80::6dd3:1409:3456:8562,08:00:27:5b:df:e1,08:00:27,546,ff02::1:2,33:33:00:01:00:02,33:33:00,547,17,6,0,0,34168441,34231457,63016,7,1022,34168441,34231457,63016,7,1022,0,0,0,0,0,146,146.0,0.0,146,146,146.0,0.0,146,0,0.0,0.0,0,997,10502.666666666668,11863.440051969186,32006,997,10502.666666666668,11863.440051969186,32006,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCPV6,Network,0,6,,,,,
396,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49356,194.94.127.98,52:54:00:12:35:02,52:54:00,13606,6,4,0,0,79979197,79988195,8998,3,194,79979197,79988195,8998,3,194,0,0,0,0,0,62,64.66666666666667,2.309401076758505,66,62,64.66666666666667,2.309401076758505,66,0,0.0,0.0,0,2999,4499.0,2121.3203435596424,5999,2999,4499.0,2121.3203435596424,5999,0,0.0,0.0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
397,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,15311,66.235.168.5,52:54:00:12:35:02,52:54:00,11159,17,4,0,0,34359021,34394960,35939,5,1052,34359021,34394960,35939,4,915,34394960,34394960,0,1,137,137,210.4,52.03172109396344,254,174,228.75,36.94477861168837,254,137,137.0,0.0,137,0,8984.75,10343.656328881,19764,263,11979.666666666668,10328.101681012506,19764,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
398,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,15311,194.94.127.98,52:54:00:12:35:02,52:54:00,25549,17,4,0,0,38322378,38329400,7022,12,1888,38322378,38329400,7022,6,1101,38322478,38329400,6922,6,787,87,157.33333333333331,82.08569062912613,346,112,183.5,91.20471479040982,346,87,131.16666666666669,69.72923824814572,271,0,638.3636363636361,1984.146631311672,6619,100,1404.4,2915.050136790104,6619,1,1384.4,2982.5471999618044,6719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
399,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49358,173.194.70.94,52:54:00:12:35:02,52:54:00,80,6,4,0,0,81850843,81851048,205,7,1994,81850843,81851048,205,4,488,81850916,81851046,130,3,1506,54,284.85714285714283,498.3798513086943,1394,54,122.0,128.12493902437572,314,54,502.0,772.4972491860408,1394,0,34.16666666666667,54.718979035309744,129,0,68.33333333333333,65.68358496103372,131,1,65.0,90.50966799187808,129,2,0,0,0,6,2,1,0,1,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,HTTP.Google,Web,0,6,www.google.cz,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
400,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49243,173.194.70.106,52:54:00:12:35:02,52:54:00,80,6,4,0,0,34393835,34394021,186,10,1818,34393835,34394020,185,5,543,34393905,34394021,116,5,1275,54,181.8,317.4470384524357,1055,54,108.6,115.49805193162352,315,54,255.0,447.2169495893464,1055,0,20.666666666666668,41.913601610932936,114,0,46.25,56.476396249524754,115,0,29.0,56.66862741705796,114,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,HTTP.Google,Web,0,6,www.google.com,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
401,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49361,173.194.70.94,52:54:00:12:35:02,52:54:00,80,6,4,0,0,81884460,81884665,205,7,1994,81884460,81884665,205,4,488,81884532,81884664,132,3,1506,54,284.85714285714283,498.3798513086943,1394,54,122.0,128.12493902437572,314,54,502.0,772.4972491860408,1394,0,34.166666666666664,55.39464474718352,131,1,68.33333333333333,65.57692683660416,132,1,66.0,91.92388155425118,131,2,0,0,0,6,2,1,0,1,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,HTTP.Google,Web,0,6,www.google.cz,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
402,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,15311,62.5.128.33,52:54:00:12:35:02,52:54:00,24761,17,4,0,0,34399314,34399314,0,1,310,34399314,34399314,0,1,310,0,0,0,0,0,310,310.0,0.0,310,310,310.0,0.0,310,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
403,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49367,173.194.70.94,52:54:00:12:35:02,52:54:00,80,6,4,0,0,85601636,85601833,197,7,1994,85601636,85601833,197,4,488,85601709,85601832,123,3,1506,54,284.85714285714283,498.3798513086943,1394,54,122.0,128.12493902437572,314,54,502.0,772.4972491860408,1394,0,32.833333333333336,52.89770001301254,123,0,65.66666666666667,62.324420040088086,124,0,61.5,86.97413408594535,123,2,0,0,0,6,2,1,0,1,0,0,0,3,1,1,0,1,0,0,0,3,1,0,0,HTTP.Google,Web,0,6,www.google.cz,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
404,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49256,66.148.64.18,52:54:00:12:35:02,52:54:00,13606,6,4,0,0,38322378,38331382,9004,3,194,38322378,38331382,9004,3,194,0,0,0,0,0,62,64.66666666666667,2.309401076758505,66,62,64.66666666666667,2.309401076758505,66,0,0.0,0.0,0,3005,4502.0,2117.077702872524,5999,3005,4502.0,2117.077702872524,5999,0,0.0,0.0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
405,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49245,66.148.64.18,52:54:00:12:35:02,52:54:00,13606,6,4,0,0,34394506,34403504,8998,3,194,34394506,34403504,8998,3,194,0,0,0,0,0,62,64.66666666666667,2.309401076758505,66,62,64.66666666666667,2.309401076758505,66,0,0.0,0.0,0,3000,4499.0,2119.906129997269,5998,3000,4499.0,2119.906129997269,5998,0,0.0,0.0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
406,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,15311,195.169.125.228,52:54:00:12:35:02,52:54:00,29902,17,4,0,0,38322479,38329672,7193,8,1559,38322479,38329582,7103,4,942,38322569,38329672,7103,4,617,96,194.875,112.83038787743054,389,96,235.5,137.9190583881237,389,111,154.25,79.26064597263891,273,0,1027.571428571429,2558.9823405110906,6830,91,2367.666666666667,3942.436344867642,6920,90,2367.666666666667,3942.436598517893,6920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
407,0,10.0.2.16,08:00:27:5b:df:e1,08:00:27,49370,173.194.70.106,52:54:00:12:35:02,52:54:00,80,6,4,0,0,87496205,87496373,168,10,1818,87496205,87496373,168,5,543,87496279,87496373,94,5,1275,54,181.8,317.4470384524357,1055,54,108.6,115.49805193162352,315,54,255.0,447.2169495893464,1055,0,18.666666666666668,36.7525509318741,92,0,42.0,48.54551129266913,93,0,23.5,45.669099691877726,92,2,0,0,0,9,2,0,3,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,2,HTTP.Google,Web,0,6,www.google.com,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),text/html
